timeindex;input;cmp_Q;output;exp_Q;cas_Pi_o;cmp_m;exp_m
2030-01-01 00:00:00;0.0;;0.0;0.0;32.0;0.0;0.0
2030-01-01 01:00:00;0.0;;0.0;0.0;32.0;0.0;0.0
2030-01-01 02:00:00;49.99999999999999;;0.0;0.0;32.096371477103254;93.23728552113661;0.0
2030-01-01 03:00:00;50.0;;0.0;0.0;32.192717679163;93.21283247218338;0.0
2030-01-01 04:00:00;49.99999999999999;;0.0;0.0;32.28903861280806;93.18838583645417;0.0
2030-01-01 05:00:00;49.99999999999999;;0.0;0.0;32.3853342846655;93.16394561226707;0.0
2030-01-01 06:00:00;49.99999999999999;;0.0;0.0;32.48160470136063;93.13951179794053;0.0
2030-01-01 07:00:00;50.0;;0.0;0.0;32.57784986951706;93.11508439179345;0.0
2030-01-01 08:00:00;50.0;;0.0;0.0;32.674069795756644;93.09066339214516;0.0
2030-01-01 09:00:00;50.0;;0.0;0.0;32.770264486699496;93.06624879731547;0.0
2030-01-01 10:00:00;50.0;;0.0;0.0;32.866433948963994;93.0418406056246;0.0
2030-01-01 11:00:00;49.99999999999999;;0.0;0.0;32.96257818916679;93.01743881539322;0.0
2030-01-01 12:00:00;50.0;;0.0;0.0;33.05869721392279;92.99304342494244;0.0
2030-01-01 13:00:00;49.99999999999999;;0.0;0.0;33.15479102984517;92.96865443259381;0.0
2030-01-01 14:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-01 15:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-01 16:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-01 17:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-01 18:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-01 19:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-01 20:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-01 21:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-01 22:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-01 23:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 00:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 01:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 02:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 03:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 04:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 05:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 06:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 07:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 08:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 09:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 10:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 11:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 12:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 13:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 14:00:00;0.0;;0.0;0.0;33.15479102984517;0.0;0.0
2030-01-02 15:00:00;0.0;;50.0;58.760194440463955;33.10158862019779;0.0;51.47216176204435
2030-01-02 16:00:00;0.0;;50.0;58.76050918827666;33.04838133424604;0.0;51.47687947931679
2030-01-02 17:00:00;0.0;;50.0;58.76082396493779;32.99516917154298;0.0;51.48159762899493
2030-01-02 18:00:00;0.0;;50.0;58.76113877045001;32.94195213164165;0.0;51.48631621111841
2030-01-02 19:00:00;0.0;;50.0;58.76145360481594;32.888730214095006;0.0;51.491035225726854
2030-01-02 20:00:00;0.0;;50.0;58.76176846803824;32.835503418455986;0.0;51.49575467285991
2030-01-02 21:00:00;0.0;;50.0;58.762083360119554;32.78227174427749;0.0;51.50047455255722
2030-01-02 22:00:00;0.0;;50.0;58.762398281062524;32.72903519111237;0.0;51.50519486485843
2030-01-02 23:00:00;0.0;;50.0;58.762713230869785;32.675793758513436;0.0;51.5099156098032
2030-01-03 00:00:00;0.0;;50.0;58.763028209544004;32.62254744603347;0.0;51.51463678743117
2030-01-03 01:00:00;0.0;;50.0;58.76334321708781;32.5692962532252;0.0;51.519358397782
2030-01-03 02:00:00;0.0;;50.0;58.763658253503856;32.51604017964131;0.0;51.52408044089536
2030-01-03 03:00:00;0.0;;50.0;58.76397331879478;32.46277922483445;0.0;51.52880291681091
2030-01-03 04:00:00;0.0;;50.0;58.764288412963246;32.40951338835723;0.0;51.53352582556832
2030-01-03 05:00:00;0.0;;50.0;58.76460353601189;32.356242669762224;0.0;51.53824916720726
2030-01-03 06:00:00;0.0;;50.0;58.76491868794335;32.302967068601944;0.0;51.54297294176741
2030-01-03 07:00:00;0.0;;50.0;58.76523386876029;32.249686584428886;0.0;51.547697149288446
2030-01-03 08:00:00;0.0;;50.0;58.76554907846535;32.196401216795486;0.0;51.55242178981005
2030-01-03 09:00:00;0.0;;50.0;58.76586431706117;32.14311096525415;0.0;51.55714686337191
2030-01-03 10:00:00;0.0;;49.99999999999999;58.76617958455041;32.08981582935725;0.0;51.561872370013724
2030-01-03 11:00:00;0.0;;50.0;58.76649488093572;32.03651580865709;0.0;51.56659830977518
2030-01-03 12:00:00;0.0;;50.0;58.76681020621973;31.983210902705963;0.0;51.57132468269598
2030-01-03 13:00:00;0.0;;50.0;58.76712556040511;31.9299011110561;0.0;51.57605148881582
2030-01-03 14:00:00;0.0;;50.0;58.7674409434945;31.876586433259703;0.0;51.5807787281744
2030-01-03 15:00:00;0.0;;50.0;58.76775635549055;31.823266868868927;0.0;51.58550640081144
2030-01-03 16:00:00;0.0;;50.0;58.7680717963959;31.76994241743589;0.0;51.59023450676665
2030-01-03 17:00:00;0.0;;50.0;58.76838726621322;31.716613078512662;0.0;51.59496304607974
2030-01-03 18:00:00;0.0;;50.0;58.76870276494515;31.66327885165128;0.0;51.59969201879044
2030-01-03 19:00:00;0.0;;50.0;58.769018292594325;31.60993973640374;0.0;51.604421424938465
2030-01-03 20:00:00;0.0;;50.0;58.76933384916342;31.556595732321984;0.0;51.60915126456354
2030-01-03 21:00:00;0.0;;50.0;58.76964943465507;31.50324683895793;0.0;51.61388153770541
2030-01-03 22:00:00;0.0;;50.0;58.76996504907193;31.44989305586345;0.0;51.61861224440379
2030-01-03 23:00:00;0.0;;50.0;58.770280692416655;31.39653438259036;0.0;51.62334338469844
2030-01-04 00:00:00;0.0;;50.0;58.77059636469189;31.34317081869046;0.0;51.62807495862908
2030-01-04 01:00:00;0.0;;49.99999999999999;58.77091206590029;31.289802363715488;0.0;51.63280696623546
2030-01-04 02:00:00;0.0;;49.99999999999999;58.771227796044506;31.236429017217155;0.0;51.637539407557334
2030-01-04 03:00:00;0.0;;50.0;58.7715435551272;31.18305077874712;0.0;51.64227228263446
2030-01-04 04:00:00;0.0;;50.0;58.77185934315101;31.12966764785701;0.0;51.647005591506584
2030-01-04 05:00:00;0.0;;50.0;58.77217516011859;31.0762796240984;0.0;51.65173933421348
2030-01-04 06:00:00;0.0;;50.0;58.7724910060326;31.022886707022842;0.0;51.65647351079489
2030-01-04 07:00:00;0.0;;50.0;58.77280688089569;30.969488896181826;0.0;51.66120812129059
2030-01-04 08:00:00;0.0;;50.0;58.773122784710516;30.916086191126816;0.0;51.66594316574036
2030-01-04 09:00:00;0.0;;50.0;58.77343871747973;30.862678591409225;0.0;51.670678644183965
2030-01-04 10:00:00;0.0;;50.0;58.77375467920598;30.809266096580433;0.0;51.67541455666118
2030-01-04 11:00:00;0.0;;50.0;58.77407066989192;30.755848706191774;0.0;51.680150903211796
2030-01-04 12:00:00;0.0;;50.0;58.774386689540215;30.70242641979454;0.0;51.684887683875594
2030-01-04 13:00:00;0.0;;50.0;58.774702738153515;30.648999236939986;0.0;51.689624898692365
2030-01-04 14:00:00;0.0;;50.0;58.77501881573447;30.59556715717932;0.0;51.69436254770189
2030-01-04 15:00:00;0.0;;50.0;58.775334922285744;30.54213018006372;0.0;51.69910063094399
2030-01-04 16:00:00;0.0;;50.0;58.77565105780998;30.488688305144308;0.0;51.703839148458435
2030-01-04 17:00:00;0.0;;50.0;58.775967222309845;30.435241531972178;0.0;51.70857810028505
2030-01-04 18:00:00;0.0;;50.0;58.77628341578799;30.381789860098372;0.0;51.713317486463644
2030-01-04 19:00:00;0.0;;50.0;58.77659963824707;30.3283332890739;0.0;51.71805730703401
2030-01-04 20:00:00;0.0;;50.0;58.77691588968974;30.274871818449725;0.0;51.72279756203597
2030-01-04 21:00:00;0.0;;50.0;58.77723217011866;30.22140544777677;0.0;51.72753825150935
2030-01-04 22:00:00;0.0;;50.0;58.777548479536485;30.16793417660592;0.0;51.73227937549396
2030-01-04 23:00:00;0.0;;50.0;58.777864817945876;30.114458004488018;0.0;51.73702093402963
2030-01-05 00:00:00;0.0;;0.0;0.0;30.114458004488018;0.0;0.0
2030-01-05 01:00:00;0.0;;0.0;0.0;30.114458004488018;0.0;0.0
2030-01-05 02:00:00;0.0;;0.0;0.0;30.114458004488018;0.0;0.0
2030-01-05 03:00:00;0.0;;0.0;0.0;30.114458004488018;0.0;0.0
2030-01-05 04:00:00;0.0;;0.0;0.0;30.114458004488018;0.0;0.0
2030-01-05 05:00:00;0.0;;50.0;58.77818118534949;30.06097693097386;0.0;51.7417629271562
2030-01-05 06:00:00;0.0;;50.0;58.778497581749974;30.00749095561421;0.0;51.74650535491349
2030-01-05 07:00:00;0.0;;50.0;58.77881400715;29.95400007795978;0.0;51.75124821734133
2030-01-05 08:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 09:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 10:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 11:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 12:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 13:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 14:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 15:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 16:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 17:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 18:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 19:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 20:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 21:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 22:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-05 23:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 00:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 01:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 02:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 03:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 04:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 05:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 06:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 07:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 08:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 09:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 10:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 11:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 12:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 13:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 14:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 15:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 16:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 17:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 18:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 19:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 20:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 21:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 22:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-06 23:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-07 00:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-07 01:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-07 02:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-07 03:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-07 04:00:00;0.0;;0.0;0.0;29.95400007795978;0.0;0.0
2030-01-07 05:00:00;0.0;;50.0;58.77913046155221;29.90050429756125;0.0;51.755991514479575
2030-01-07 06:00:00;0.0;;50.0;58.779446944959275;29.847003613969253;0.0;51.760735246368064
2030-01-07 07:00:00;0.0;;50.0;58.77976345737385;29.793498026734387;0.0;51.76547941304664
2030-01-07 08:00:00;0.0;;50.0;58.7800799987986;29.739987535407202;0.0;51.77022401455516
2030-01-07 09:00:00;0.0;;50.0;58.78039656923617;29.686472139538214;0.0;51.77496905093348
2030-01-07 10:00:00;0.0;;50.0;58.780713168689225;29.63295183867789;0.0;51.77971452222145
2030-01-07 11:00:00;0.0;;50.0;58.78102979716043;29.57942663237666;0.0;51.784460428458935
2030-01-07 12:00:00;0.0;;50.0;58.78134645465244;29.52589652018491;0.0;51.789206769685805
2030-01-07 13:00:00;0.0;;50.0;58.78166314116792;29.472361501652994;0.0;51.793953545941925
2030-01-07 14:00:00;0.0;;50.0;58.78197985670952;29.41882157633121;0.0;51.79870075726717
2030-01-07 15:00:00;0.0;;50.0;58.7822966012799;29.365276743769833;0.0;51.80344840370142
2030-01-07 16:00:00;0.0;;50.0;58.78261337488174;29.311727003519078;0.0;51.80819648528454
2030-01-07 17:00:00;0.0;;50.0;58.782930177517684;29.25817235512913;0.0;51.81294500205643
2030-01-07 18:00:00;0.0;;0.0;0.0;29.25817235512913;0.0;0.0
2030-01-07 19:00:00;0.0;;0.0;0.0;29.25817235512913;0.0;0.0
2030-01-07 20:00:00;0.0;;0.0;0.0;29.25817235512913;0.0;0.0
2030-01-07 21:00:00;0.0;;0.0;0.0;29.25817235512913;0.0;0.0
2030-01-07 22:00:00;0.0;;0.0;0.0;29.25817235512913;0.0;0.0
2030-01-07 23:00:00;0.0;;0.0;0.0;29.25817235512913;0.0;0.0
2030-01-08 00:00:00;0.0;;0.0;0.0;29.25817235512913;0.0;0.0
2030-01-08 01:00:00;0.0;;0.0;0.0;29.25817235512913;0.0;0.0
2030-01-08 02:00:00;49.99999999999999;;0.0;0.0;29.355262922725487;93.93298976513789;0.0
2030-01-08 03:00:00;50.0;;0.0;0.0;29.45232802668475;93.9083542560257;0.0
2030-01-08 04:00:00;50.0;;0.0;0.0;29.549367673685186;93.88372520799082;0.0
2030-01-08 05:00:00;49.99999999999999;;0.0;0.0;29.64638187040331;93.85910261933873;0.0
2030-01-08 06:00:00;49.99999999999999;;0.0;0.0;29.743370623513886;93.83448648837533;0.0
2030-01-08 07:00:00;50.0;;0.0;0.0;29.84033393968993;93.80987681340703;0.0
2030-01-08 08:00:00;49.99999999999999;;0.0;0.0;29.937271825602707;93.78527359274058;0.0
2030-01-08 09:00:00;50.0;;0.0;0.0;30.034184287921732;93.76067682468327;0.0
2030-01-08 10:00:00;49.99999999999999;;0.0;0.0;30.13107133331477;93.73608650754277;0.0
2030-01-08 11:00:00;50.0;;0.0;0.0;30.227932968447842;93.71150263962723;0.0
2030-01-08 12:00:00;49.99999999999999;;0.0;0.0;30.32476919998521;93.68692521924523;0.0
2030-01-08 13:00:00;50.0;;0.0;0.0;30.421580034589397;93.6623542447058;0.0
2030-01-08 14:00:00;49.99999999999999;;0.0;0.0;30.51836547892118;93.63778971431839;0.0
2030-01-08 15:00:00;50.0;;0.0;0.0;30.615125539639582;93.61323162639295;0.0
2030-01-08 16:00:00;0.0;;0.0;0.0;30.615125539639582;0.0;0.0
2030-01-08 17:00:00;0.0;;0.0;0.0;30.615125539639582;0.0;0.0
2030-01-08 18:00:00;50.0;;0.0;0.0;30.711860223401885;93.5886799792398;0.0
2030-01-08 19:00:00;49.99999999999999;;0.0;0.0;30.808569536863626;93.56413477116975;0.0
2030-01-08 20:00:00;50.0;;0.0;0.0;30.90525348667859;93.53959600049406;0.0
2030-01-08 21:00:00;49.99999999999999;;0.0;0.0;31.00191207949882;93.51506366552438;0.0
2030-01-08 22:00:00;49.99999999999999;;0.0;0.0;31.098545321974616;93.49053776457286;0.0
2030-01-08 23:00:00;49.99999999999999;;0.0;0.0;31.195153220754534;93.46601829595208;0.0
2030-01-09 00:00:00;50.0;;0.0;0.0;31.291735782485386;93.44150525797504;0.0
2030-01-09 01:00:00;50.0;;0.0;0.0;31.388293013812238;93.41699864895519;0.0
2030-01-09 02:00:00;50.0;;0.0;0.0;31.484824921378415;93.39249846720644;0.0
2030-01-09 03:00:00;49.99999999999999;;0.0;0.0;31.581331511825503;93.3680047110431;0.0
2030-01-09 04:00:00;50.0;;0.0;0.0;31.677812791793343;93.34351737878;0.0
2030-01-09 05:00:00;50.0;;0.0;0.0;31.77426876792003;93.31903646873234;0.0
2030-01-09 06:00:00;50.0;;0.0;0.0;31.870699446841925;93.29456197921576;0.0
2030-01-09 07:00:00;49.99999999999999;;0.0;0.0;31.96710483519365;93.2700939085464;0.0
2030-01-09 08:00:00;49.99999999999999;;0.0;0.0;32.06348493960808;93.2456322550408;0.0
2030-01-09 09:00:00;50.0;;0.0;0.0;32.15983976671635;93.22117701701598;0.0
2030-01-09 10:00:00;50.0;;0.0;0.0;32.256169323147866;93.19672819278932;0.0
2030-01-09 11:00:00;50.0;;0.0;0.0;32.35247361553028;93.17228578067872;0.0
2030-01-09 12:00:00;50.0;;0.0;0.0;32.44875265048952;93.1478497790025;0.0
2030-01-09 13:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-09 14:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-09 15:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-09 16:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-09 17:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-09 18:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-09 19:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-09 20:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-09 21:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-09 22:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-09 23:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-10 00:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-10 01:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-10 02:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-10 03:00:00;0.0;;0.0;0.0;32.44875265048952;0.0;0.0
2030-01-10 04:00:00;0.0;;50.0;58.764371394798545;32.39548552839674;0.0;51.53476963036022
2030-01-10 05:00:00;0.0;;50.0;58.764686525452944;32.342213524068335;0.0;51.53949308600097
2030-01-10 06:00:00;0.0;;50.0;58.765001684990864;32.288936637056814;0.0;51.544216974573374
2030-01-10 07:00:00;0.0;;50.0;58.76531687341495;32.23565486691466;0.0;51.54894129611711
2030-01-10 08:00:00;0.0;;50.0;58.76563209072786;32.1823682131943;0.0;51.55366605067187
2030-01-10 09:00:00;0.0;;50.0;58.765947336932236;32.12907667544813;0.0;51.55839123827734
2030-01-10 10:00:00;0.0;;0.0;0.0;32.12907667544813;0.0;0.0
2030-01-10 11:00:00;0.0;;0.0;0.0;32.12907667544813;0.0;0.0
2030-01-10 12:00:00;0.0;;0.0;0.0;32.12907667544813;0.0;0.0
2030-01-10 13:00:00;0.0;;49.99999999999999;58.766262612030715;32.0757802532285;0.0;51.56311685897321
2030-01-10 14:00:00;0.0;;50.0;58.766577916025966;32.022478946087716;0.0;51.567842912799186
2030-01-10 15:00:00;0.0;;50.0;58.766893248920624;31.96917275357805;0.0;51.57256939979494
2030-01-10 16:00:00;0.0;;50.0;58.76720861071734;31.915861675251733;0.0;51.57729632000021
2030-01-10 17:00:00;0.0;;50.0;58.767524001418764;31.86254571066095;0.0;51.58202367345467
2030-01-10 18:00:00;0.0;;50.0;58.76783942102754;31.809224859357844;0.0;51.58675146019805
2030-01-10 19:00:00;0.0;;50.0;58.76815486954633;31.755899120894522;0.0;51.591479680270055
2030-01-10 20:00:00;0.0;;50.0;58.76847034697777;31.70256849482305;0.0;51.5962083337104
2030-01-10 21:00:00;0.0;;50.0;58.76878585332452;31.64923298069545;0.0;51.600937420558814
2030-01-10 22:00:00;0.0;;50.0;58.76910138858923;31.595892578063705;0.0;51.605666940855016
2030-01-10 23:00:00;0.0;;0.0;0.0;31.595892578063705;0.0;0.0
2030-01-11 00:00:00;0.0;;0.0;0.0;31.595892578063705;0.0;0.0
2030-01-11 01:00:00;0.0;;0.0;0.0;31.595892578063705;0.0;0.0
2030-01-11 02:00:00;0.0;;0.0;0.0;31.595892578063705;0.0;0.0
2030-01-11 03:00:00;0.0;;0.0;0.0;31.595892578063705;0.0;0.0
2030-01-11 04:00:00;0.0;;0.0;0.0;31.595892578063705;0.0;0.0
2030-01-11 05:00:00;0.0;;50.0;58.76941695277454;31.54254728647975;0.0;51.61039689463873
2030-01-11 06:00:00;0.0;;50.0;58.769732545883116;31.48919710549549;0.0;51.615127281949704
2030-01-11 07:00:00;0.0;;50.0;58.770048167917594;31.43584203466278;0.0;51.619858102827656
2030-01-11 08:00:00;0.0;;0.0;0.0;31.43584203466278;0.0;0.0
2030-01-11 09:00:00;0.0;;0.0;0.0;31.43584203466278;0.0;0.0
2030-01-11 10:00:00;0.0;;0.0;0.0;31.43584203466278;0.0;0.0
2030-01-11 11:00:00;0.0;;0.0;0.0;31.43584203466278;0.0;0.0
2030-01-11 12:00:00;0.0;;0.0;0.0;31.43584203466278;0.0;0.0
2030-01-11 13:00:00;0.0;;0.0;0.0;31.43584203466278;0.0;0.0
2030-01-11 14:00:00;0.0;;49.99999999999999;58.770363818880625;31.38248207353344;0.0;51.624589357312324
2030-01-11 15:00:00;0.0;;50.0;58.77067949877489;31.329117221659242;0.0;51.62932104544347
2030-01-11 16:00:00;0.0;;50.0;58.770995207603;31.275747478591928;0.0;51.634053167260824
2030-01-11 17:00:00;0.0;;50.0;58.77131094536763;31.22237284388319;0.0;51.63878572280413
2030-01-11 18:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-11 19:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-11 20:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-11 21:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-11 22:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-11 23:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 00:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 01:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 02:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 03:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 04:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 05:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 06:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 07:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 08:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 09:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 10:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 11:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 12:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 13:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 14:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 15:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 16:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 17:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 18:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 19:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 20:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 21:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 22:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-12 23:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-13 00:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-13 01:00:00;0.0;;0.0;0.0;31.22237284388319;0.0;0.0
2030-01-13 02:00:00;0.0;;0.0;0.0;31.22237284388326;0.0;0.0
2030-01-13 03:00:00;0.0;;0.0;0.0;31.22237284388326;0.0;0.0
2030-01-13 04:00:00;0.0;;0.0;0.0;31.22237284388326;0.0;0.0
2030-01-13 05:00:00;0.0;;50.0;58.77162671207143;31.16899331708475;0.0;51.64351871211315
2030-01-13 06:00:00;0.0;;49.99999999999999;58.77194250771704;31.115608897748082;0.0;51.648252135227644
2030-01-13 07:00:00;0.0;;50.0;58.77225833230714;31.062219585424824;0.0;51.65298599218738
2030-01-13 08:00:00;0.0;;50.0;58.772574185844356;31.008825379666508;0.0;51.657720283032106
2030-01-13 09:00:00;0.0;;50.0;58.77289006833135;30.95542628002462;0.0;51.6624550078016
2030-01-13 10:00:00;0.0;;50.0;58.77320597977077;30.902022286050613;0.0;51.667190166535626
2030-01-13 11:00:00;0.0;;50.0;58.77352192016529;30.84861339729589;0.0;51.67192575927397
2030-01-13 12:00:00;0.0;;50.0;58.77383788951754;30.795199613311816;0.0;51.6766617860564
2030-01-13 13:00:00;0.0;;50.0;58.77415388783018;30.741780933649714;0.0;51.681398246922704
2030-01-13 14:00:00;0.0;;50.0;58.774469915105875;30.68835735786087;0.0;51.68613514191267
2030-01-13 15:00:00;0.0;;50.0;58.77478597134727;30.634928885496524;0.0;51.690872471066086
2030-01-13 16:00:00;0.0;;50.0;58.775102056557024;30.581495516107882;0.0;51.69561023442274
